account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Manual Payment,Pack,Packaging,Payment Processing,Pick,Storage,package_count,merch_count
108982645,2021-06-22 13:18:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451218,Total charges for Order 26451218,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108982660,2021-06-22 13:18:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451219,Total charges for Order 26451219,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108982671,2021-06-22 13:18:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451221,Total charges for Order 26451221,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108982694,2021-06-22 13:18:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451222,Total charges for Order 26451222,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108982708,2021-06-22 13:18:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451223,Total charges for Order 26451223,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108982732,2021-06-22 13:18:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451224,Total charges for Order 26451224,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108982760,2021-06-22 13:18:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451226,Total charges for Order 26451226,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983122,2021-06-22 13:20:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451228,Total charges for Order 26451228,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983150,2021-06-22 13:20:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451230,Total charges for Order 26451230,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983158,2021-06-22 13:20:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451229,Total charges for Order 26451229,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983211,2021-06-22 13:20:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451231,Total charges for Order 26451231,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983218,2021-06-22 13:20:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451232,Total charges for Order 26451232,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983226,2021-06-22 13:20:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451233,Total charges for Order 26451233,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983246,2021-06-22 13:20:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451234,Total charges for Order 26451234,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983266,2021-06-22 13:20:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451235,Total charges for Order 26451235,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983888,2021-06-22 13:23:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451124,Total charges for Order 26451124,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108983900,2021-06-22 13:23:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451239,Total charges for Order 26451239,-16.58,0.0,-12.68,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108984000,2021-06-22 13:23:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451134,Total charges for Order 26451134,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108984276,2021-06-22 13:24:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451240,Total charges for Order 26451240,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108984410,2021-06-22 13:25:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451241,Total charges for Order 26451241,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108984562,2021-06-22 13:25:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451242,Total charges for Order 26451242,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108984947,2021-06-22 13:27:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451243,Total charges for Order 26451243,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108985008,2021-06-22 13:27:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451244,Total charges for Order 26451244,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108985212,2021-06-22 13:28:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451245,Total charges for Order 26451245,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108985270,2021-06-22 13:28:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451246,Total charges for Order 26451246,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108985510,2021-06-22 13:29:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451247,Total charges for Order 26451247,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108985652,2021-06-22 13:30:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451249,Total charges for Order 26451249,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108986302,2021-06-22 13:33:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451250,Total charges for Order 26451250,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108986380,2021-06-22 13:33:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451251,Total charges for Order 26451251,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108986541,2021-06-22 13:34:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451252,Total charges for Order 26451252,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108986616,2021-06-22 13:34:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451253,Total charges for Order 26451253,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108986699,2021-06-22 13:34:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451254,Total charges for Order 26451254,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108986904,2021-06-22 13:35:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451347,Total charges for Order 26451347,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108986947,2021-06-22 13:35:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451255,Total charges for Order 26451255,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987062,2021-06-22 13:36:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451256,Total charges for Order 26451256,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987147,2021-06-22 13:36:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451257,Total charges for Order 26451257,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987289,2021-06-22 13:36:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451258,Total charges for Order 26451258,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987391,2021-06-22 13:37:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451259,Total charges for Order 26451259,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987502,2021-06-22 13:37:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451261,Total charges for Order 26451261,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987589,2021-06-22 13:37:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451262,Total charges for Order 26451262,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987712,2021-06-22 13:38:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451263,Total charges for Order 26451263,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108987907,2021-06-22 13:38:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451264,Total charges for Order 26451264,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988032,2021-06-22 13:39:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451265,Total charges for Order 26451265,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988144,2021-06-22 13:39:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451266,Total charges for Order 26451266,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988221,2021-06-22 13:39:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451267,Total charges for Order 26451267,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988356,2021-06-22 13:40:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451268,Total charges for Order 26451268,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988450,2021-06-22 13:40:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451269,Total charges for Order 26451269,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988580,2021-06-22 13:41:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451270,Total charges for Order 26451270,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988681,2021-06-22 13:41:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451271,Total charges for Order 26451271,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988754,2021-06-22 13:41:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451272,Total charges for Order 26451272,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988842,2021-06-22 13:42:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451273,Total charges for Order 26451273,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108988927,2021-06-22 13:42:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451274,Total charges for Order 26451274,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989046,2021-06-22 13:43:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451275,Total charges for Order 26451275,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989170,2021-06-22 13:43:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451276,Total charges for Order 26451276,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989334,2021-06-22 13:44:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451277,Total charges for Order 26451277,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989511,2021-06-22 13:44:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451278,Total charges for Order 26451278,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989642,2021-06-22 13:45:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451279,Total charges for Order 26451279,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989754,2021-06-22 13:45:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451280,Total charges for Order 26451280,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108989946,2021-06-22 13:46:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451281,Total charges for Order 26451281,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990082,2021-06-22 13:46:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451282,Total charges for Order 26451282,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990186,2021-06-22 13:47:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451283,Total charges for Order 26451283,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990289,2021-06-22 13:47:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451284,Total charges for Order 26451284,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990460,2021-06-22 13:48:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451285,Total charges for Order 26451285,-16.58,0.0,-12.68,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990554,2021-06-22 13:48:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451286,Total charges for Order 26451286,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990688,2021-06-22 13:49:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451287,Total charges for Order 26451287,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990756,2021-06-22 13:49:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451289,Total charges for Order 26451289,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990843,2021-06-22 13:49:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451291,Total charges for Order 26451291,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108990979,2021-06-22 13:49:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451292,Total charges for Order 26451292,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991193,2021-06-22 13:50:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451293,Total charges for Order 26451293,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991326,2021-06-22 13:51:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451294,Total charges for Order 26451294,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991424,2021-06-22 13:51:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451295,Total charges for Order 26451295,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991523,2021-06-22 13:51:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451296,Total charges for Order 26451296,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991599,2021-06-22 13:52:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451297,Total charges for Order 26451297,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991634,2021-06-22 13:52:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451348,Total charges for Order 26451348,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991649,2021-06-22 13:52:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451349,Total charges for Order 26451349,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991676,2021-06-22 13:52:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451350,Total charges for Order 26451350,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991692,2021-06-22 13:52:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451351,Total charges for Order 26451351,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991718,2021-06-22 13:52:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451352,Total charges for Order 26451352,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991730,2021-06-22 13:52:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451298,Total charges for Order 26451298,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991748,2021-06-22 13:52:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451353,Total charges for Order 26451353,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991780,2021-06-22 13:52:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451355,Total charges for Order 26451355,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991804,2021-06-22 13:52:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451356,Total charges for Order 26451356,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991816,2021-06-22 13:52:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451358,Total charges for Order 26451358,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991837,2021-06-22 13:53:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451299,Total charges for Order 26451299,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108991852,2021-06-22 13:53:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451359,Total charges for Order 26451359,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991882,2021-06-22 13:53:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451360,Total charges for Order 26451360,-17.58,0.0,-13.48,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108991957,2021-06-22 13:53:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451300,Total charges for Order 26451300,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992074,2021-06-22 13:53:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451361,Total charges for Order 26451361,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992094,2021-06-22 13:53:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451301,Total charges for Order 26451301,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992102,2021-06-22 13:53:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451362,Total charges for Order 26451362,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992122,2021-06-22 13:53:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451364,Total charges for Order 26451364,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992134,2021-06-22 13:53:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451365,Total charges for Order 26451365,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992166,2021-06-22 13:54:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451366,Total charges for Order 26451366,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992186,2021-06-22 13:54:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451367,Total charges for Order 26451367,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992212,2021-06-22 13:54:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451368,Total charges for Order 26451368,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992240,2021-06-22 13:54:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451369,Total charges for Order 26451369,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992272,2021-06-22 13:54:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451302,Total charges for Order 26451302,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992280,2021-06-22 13:54:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451370,Total charges for Order 26451370,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992307,2021-06-22 13:54:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451371,Total charges for Order 26451371,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992333,2021-06-22 13:54:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451373,Total charges for Order 26451373,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992403,2021-06-22 13:54:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451303,Total charges for Order 26451303,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992428,2021-06-22 13:54:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451374,Total charges for Order 26451374,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992482,2021-06-22 13:54:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451375,Total charges for Order 26451375,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992501,2021-06-22 13:55:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451376,Total charges for Order 26451376,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992528,2021-06-22 13:55:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451377,Total charges for Order 26451377,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992549,2021-06-22 13:55:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451379,Total charges for Order 26451379,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992561,2021-06-22 13:55:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451385,Total charges for Order 26451385,-18.27,0.0,-14.17,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992612,2021-06-22 13:55:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451386,Total charges for Order 26451386,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992625,2021-06-22 13:55:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451304,Total charges for Order 26451304,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992655,2021-06-22 13:55:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451388,Total charges for Order 26451388,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992678,2021-06-22 13:55:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451389,Total charges for Order 26451389,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992708,2021-06-22 13:55:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451305,Total charges for Order 26451305,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992717,2021-06-22 13:55:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451390,Total charges for Order 26451390,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992741,2021-06-22 13:55:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451391,Total charges for Order 26451391,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992749,2021-06-22 13:55:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451392,Total charges for Order 26451392,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992777,2021-06-22 13:55:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451393,Total charges for Order 26451393,-7.9,0.0,-3.8,0.0,0.0,-2.5,-1.6,0.0,0.0,0.0,1,1.0
108992841,2021-06-22 13:56:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451306,Total charges for Order 26451306,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108992928,2021-06-22 13:56:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451307,Total charges for Order 26451307,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108993034,2021-06-22 13:56:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451309,Total charges for Order 26451309,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
108993101,2021-06-22 13:57:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,26451311,Total charges for Order 26451311,-7.7,0.0,-3.8,0.0,0.0,-2.5,-1.4,0.0,0.0,0.0,1,1.0
