account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Pack,Packaging,Payment Processing,Pick,Storage,package_count,merch_count
101881097,2021-05-12 20:07:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24907372,Total charges for Order 24907372,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881118,2021-05-12 20:07:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24909381,Total charges for Order 24909381,-16.42,0.0,-12.72,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881133,2021-05-12 20:07:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24911607,Total charges for Order 24911607,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881145,2021-05-12 20:07:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24912943,Total charges for Order 24912943,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881149,2021-05-12 20:07:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24912964,Total charges for Order 24912964,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881160,2021-05-12 20:07:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24916575,Total charges for Order 24916575,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881247,2021-05-12 20:07:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24923750,Total charges for Order 24923750,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881259,2021-05-12 20:07:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24926253,Total charges for Order 24926253,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881282,2021-05-12 20:07:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24927190,Total charges for Order 24927190,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881303,2021-05-12 20:07:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24929847,Total charges for Order 24929847,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881307,2021-05-12 20:07:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24933329,Total charges for Order 24933329,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881311,2021-05-12 20:07:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24934081,Total charges for Order 24934081,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881318,2021-05-12 20:07:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24939474,Total charges for Order 24939474,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881331,2021-05-12 20:07:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24940796,Total charges for Order 24940796,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881359,2021-05-12 20:07:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24944137,Total charges for Order 24944137,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881371,2021-05-12 20:07:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24944819,Total charges for Order 24944819,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101881389,2021-05-12 20:08:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24950873,Total charges for Order 24950873,-13.32,0.0,-9.62,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885882,2021-05-12 20:25:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24965149,Total charges for Order 24965149,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885904,2021-05-12 20:25:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24965826,Total charges for Order 24965826,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885913,2021-05-12 20:25:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24968707,Total charges for Order 24968707,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885922,2021-05-12 20:25:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24968755,Total charges for Order 24968755,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885951,2021-05-12 20:25:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24969235,Total charges for Order 24969235,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885966,2021-05-12 20:25:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24971763,Total charges for Order 24971763,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101885991,2021-05-12 20:25:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24973411,Total charges for Order 24973411,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886005,2021-05-12 20:25:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24974904,Total charges for Order 24974904,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886017,2021-05-12 20:25:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24974926,Total charges for Order 24974926,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886035,2021-05-12 20:25:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24977107,Total charges for Order 24977107,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886059,2021-05-12 20:25:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24978993,Total charges for Order 24978993,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886069,2021-05-12 20:25:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24980004,Total charges for Order 24980004,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886087,2021-05-12 20:25:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24982121,Total charges for Order 24982121,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886097,2021-05-12 20:25:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24982454,Total charges for Order 24982454,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886116,2021-05-12 20:25:48,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24983687,Total charges for Order 24983687,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101886133,2021-05-12 20:25:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24987844,Total charges for Order 24987844,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887101,2021-05-12 20:29:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959385,Total charges for Order 24959385,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887651,2021-05-12 20:31:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959387,Total charges for Order 24959387,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887667,2021-05-12 20:31:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959389,Total charges for Order 24959389,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887691,2021-05-12 20:31:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959390,Total charges for Order 24959390,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887699,2021-05-12 20:31:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959392,Total charges for Order 24959392,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887716,2021-05-12 20:31:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959394,Total charges for Order 24959394,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887744,2021-05-12 20:31:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959396,Total charges for Order 24959396,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887763,2021-05-12 20:31:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959398,Total charges for Order 24959398,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887783,2021-05-12 20:31:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959399,Total charges for Order 24959399,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887800,2021-05-12 20:31:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959400,Total charges for Order 24959400,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887813,2021-05-12 20:32:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959403,Total charges for Order 24959403,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887831,2021-05-12 20:32:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959404,Total charges for Order 24959404,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887838,2021-05-12 20:32:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959405,Total charges for Order 24959405,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887845,2021-05-12 20:32:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959406,Total charges for Order 24959406,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887864,2021-05-12 20:32:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959407,Total charges for Order 24959407,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887879,2021-05-12 20:32:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959408,Total charges for Order 24959408,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887899,2021-05-12 20:32:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959409,Total charges for Order 24959409,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887915,2021-05-12 20:32:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959411,Total charges for Order 24959411,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887940,2021-05-12 20:32:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959412,Total charges for Order 24959412,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887951,2021-05-12 20:32:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959413,Total charges for Order 24959413,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887965,2021-05-12 20:32:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959416,Total charges for Order 24959416,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887977,2021-05-12 20:32:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959419,Total charges for Order 24959419,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101887988,2021-05-12 20:32:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959420,Total charges for Order 24959420,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888001,2021-05-12 20:32:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959425,Total charges for Order 24959425,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888013,2021-05-12 20:32:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959426,Total charges for Order 24959426,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888032,2021-05-12 20:32:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959427,Total charges for Order 24959427,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888041,2021-05-12 20:32:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959429,Total charges for Order 24959429,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888055,2021-05-12 20:32:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959430,Total charges for Order 24959430,-17.87,0.0,-14.17,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888066,2021-05-12 20:32:47,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959431,Total charges for Order 24959431,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888085,2021-05-12 20:32:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959433,Total charges for Order 24959433,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888096,2021-05-12 20:32:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959434,Total charges for Order 24959434,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888105,2021-05-12 20:32:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959436,Total charges for Order 24959436,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888122,2021-05-12 20:32:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959437,Total charges for Order 24959437,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888143,2021-05-12 20:32:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959438,Total charges for Order 24959438,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888163,2021-05-12 20:33:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959439,Total charges for Order 24959439,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888171,2021-05-12 20:33:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959440,Total charges for Order 24959440,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888177,2021-05-12 20:33:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959442,Total charges for Order 24959442,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888191,2021-05-12 20:33:09,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959443,Total charges for Order 24959443,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888206,2021-05-12 20:33:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959445,Total charges for Order 24959445,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888225,2021-05-12 20:33:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959448,Total charges for Order 24959448,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888241,2021-05-12 20:33:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959449,Total charges for Order 24959449,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888250,2021-05-12 20:33:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959450,Total charges for Order 24959450,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888263,2021-05-12 20:33:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959451,Total charges for Order 24959451,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888279,2021-05-12 20:33:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959453,Total charges for Order 24959453,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888290,2021-05-12 20:33:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959454,Total charges for Order 24959454,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888313,2021-05-12 20:33:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959457,Total charges for Order 24959457,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888333,2021-05-12 20:33:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959458,Total charges for Order 24959458,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888351,2021-05-12 20:33:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959460,Total charges for Order 24959460,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888441,2021-05-12 20:34:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959462,Total charges for Order 24959462,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888460,2021-05-12 20:34:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959463,Total charges for Order 24959463,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888474,2021-05-12 20:34:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959464,Total charges for Order 24959464,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888490,2021-05-12 20:34:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959465,Total charges for Order 24959465,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888530,2021-05-12 20:34:22,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959466,Total charges for Order 24959466,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888557,2021-05-12 20:34:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959467,Total charges for Order 24959467,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888569,2021-05-12 20:34:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959468,Total charges for Order 24959468,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888594,2021-05-12 20:34:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959470,Total charges for Order 24959470,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888601,2021-05-12 20:34:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959471,Total charges for Order 24959471,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888607,2021-05-12 20:34:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959472,Total charges for Order 24959472,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888615,2021-05-12 20:34:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959473,Total charges for Order 24959473,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888629,2021-05-12 20:34:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959474,Total charges for Order 24959474,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888645,2021-05-12 20:34:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959475,Total charges for Order 24959475,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888656,2021-05-12 20:34:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959476,Total charges for Order 24959476,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888671,2021-05-12 20:34:49,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959479,Total charges for Order 24959479,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888696,2021-05-12 20:34:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959483,Total charges for Order 24959483,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888720,2021-05-12 20:34:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959484,Total charges for Order 24959484,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888743,2021-05-12 20:34:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959485,Total charges for Order 24959485,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888753,2021-05-12 20:35:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959487,Total charges for Order 24959487,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888775,2021-05-12 20:35:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959488,Total charges for Order 24959488,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888797,2021-05-12 20:35:07,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959490,Total charges for Order 24959490,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888820,2021-05-12 20:35:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959491,Total charges for Order 24959491,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101888839,2021-05-12 20:35:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959493,Total charges for Order 24959493,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101891013,2021-05-12 20:43:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959156,Total charges for Order 24959156,-14.61,0.0,-10.91,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892025,2021-05-12 20:46:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959157,Total charges for Order 24959157,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892061,2021-05-12 20:46:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959159,Total charges for Order 24959159,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892080,2021-05-12 20:46:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959161,Total charges for Order 24959161,-14.61,0.0,-10.91,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892100,2021-05-12 20:46:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959162,Total charges for Order 24959162,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892201,2021-05-12 20:47:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959165,Total charges for Order 24959165,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892224,2021-05-12 20:47:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959166,Total charges for Order 24959166,-14.61,0.0,-10.91,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892309,2021-05-12 20:47:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959167,Total charges for Order 24959167,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892323,2021-05-12 20:47:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959171,Total charges for Order 24959171,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892337,2021-05-12 20:47:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959172,Total charges for Order 24959172,-12.51,0.0,-8.81,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892358,2021-05-12 20:47:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959173,Total charges for Order 24959173,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892385,2021-05-12 20:47:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959174,Total charges for Order 24959174,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892396,2021-05-12 20:47:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959175,Total charges for Order 24959175,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892444,2021-05-12 20:47:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959177,Total charges for Order 24959177,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892456,2021-05-12 20:47:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959178,Total charges for Order 24959178,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892479,2021-05-12 20:47:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959179,Total charges for Order 24959179,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892492,2021-05-12 20:47:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959180,Total charges for Order 24959180,-14.61,0.0,-10.91,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892509,2021-05-12 20:48:02,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959181,Total charges for Order 24959181,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892533,2021-05-12 20:48:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959183,Total charges for Order 24959183,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892643,2021-05-12 20:48:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959184,Total charges for Order 24959184,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
101892669,2021-05-12 20:48:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,24959185,Total charges for Order 24959185,-13.39,0.0,-9.69,0.0,-2.5,-1.2,0.0,0.0,0.0,1,1.0
