account_transaction_id,transaction_date,customer_id,customer_name,partner_id,partner_name,warehouse_id,warehouse_name,creator_type,creator_id,description,total,Below Min Storage,Carrier Fees,Credit Card,Pack,Packaging,Payment Processing,Pick,Project,Scancoding,Storage,Whiplash Error,package_count,merch_count
96530248,2021-04-09 19:05:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636157,Total charges for Order 23636157,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530259,2021-04-09 19:06:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636159,Total charges for Order 23636159,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530272,2021-04-09 19:06:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636160,Total charges for Order 23636160,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530295,2021-04-09 19:06:05,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636161,Total charges for Order 23636161,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530304,2021-04-09 19:06:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636163,Total charges for Order 23636163,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530324,2021-04-09 19:06:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636164,Total charges for Order 23636164,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530342,2021-04-09 19:06:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636168,Total charges for Order 23636168,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530359,2021-04-09 19:06:18,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636170,Total charges for Order 23636170,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530400,2021-04-09 19:06:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636172,Total charges for Order 23636172,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530418,2021-04-09 19:06:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636175,Total charges for Order 23636175,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530436,2021-04-09 19:06:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636176,Total charges for Order 23636176,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530455,2021-04-09 19:06:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636177,Total charges for Order 23636177,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530473,2021-04-09 19:06:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636179,Total charges for Order 23636179,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530491,2021-04-09 19:06:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636182,Total charges for Order 23636182,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530504,2021-04-09 19:06:37,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636184,Total charges for Order 23636184,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530518,2021-04-09 19:06:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636186,Total charges for Order 23636186,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530532,2021-04-09 19:06:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636187,Total charges for Order 23636187,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530556,2021-04-09 19:06:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636188,Total charges for Order 23636188,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530610,2021-04-09 19:06:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636191,Total charges for Order 23636191,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96530621,2021-04-09 19:06:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23636192,Total charges for Order 23636192,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96533400,2021-04-09 19:17:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635034,Total charges for Order 23635034,-13.21,0.0,-9.51,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96533921,2021-04-09 19:19:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635035,Total charges for Order 23635035,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96533948,2021-04-09 19:19:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635039,Total charges for Order 23635039,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96533952,2021-04-09 19:19:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635041,Total charges for Order 23635041,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96533965,2021-04-09 19:19:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635045,Total charges for Order 23635045,-13.6,0.0,-9.9,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96533989,2021-04-09 19:19:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635053,Total charges for Order 23635053,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534004,2021-04-09 19:19:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635055,Total charges for Order 23635055,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534024,2021-04-09 19:19:41,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635056,Total charges for Order 23635056,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534167,2021-04-09 19:20:17,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635059,Total charges for Order 23635059,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534172,2021-04-09 19:20:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635060,Total charges for Order 23635060,-15.16,0.0,-11.46,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534180,2021-04-09 19:20:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635061,Total charges for Order 23635061,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534192,2021-04-09 19:20:23,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635063,Total charges for Order 23635063,-15.16,0.0,-11.46,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534230,2021-04-09 19:20:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635064,Total charges for Order 23635064,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534244,2021-04-09 19:20:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635065,Total charges for Order 23635065,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534250,2021-04-09 19:20:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635066,Total charges for Order 23635066,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534279,2021-04-09 19:20:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635068,Total charges for Order 23635068,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534288,2021-04-09 19:20:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635069,Total charges for Order 23635069,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534312,2021-04-09 19:20:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635070,Total charges for Order 23635070,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534347,2021-04-09 19:20:44,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635075,Total charges for Order 23635075,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534368,2021-04-09 19:20:54,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635077,Total charges for Order 23635077,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534392,2021-04-09 19:20:57,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635078,Total charges for Order 23635078,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534406,2021-04-09 19:21:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635080,Total charges for Order 23635080,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534416,2021-04-09 19:21:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635082,Total charges for Order 23635082,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534424,2021-04-09 19:21:06,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635083,Total charges for Order 23635083,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534445,2021-04-09 19:21:10,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635085,Total charges for Order 23635085,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534467,2021-04-09 19:21:13,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635087,Total charges for Order 23635087,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534476,2021-04-09 19:21:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635089,Total charges for Order 23635089,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534488,2021-04-09 19:21:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635091,Total charges for Order 23635091,-15.16,0.0,-11.46,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96534556,2021-04-09 19:21:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635096,Total charges for Order 23635096,-13.6,0.0,-9.9,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535140,2021-04-09 19:24:26,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635099,Total charges for Order 23635099,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535152,2021-04-09 19:24:30,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635101,Total charges for Order 23635101,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535172,2021-04-09 19:24:33,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635103,Total charges for Order 23635103,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535220,2021-04-09 19:24:45,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635104,Total charges for Order 23635104,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535292,2021-04-09 19:25:12,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635105,Total charges for Order 23635105,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535309,2021-04-09 19:25:15,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635107,Total charges for Order 23635107,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535332,2021-04-09 19:25:19,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635108,Total charges for Order 23635108,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535340,2021-04-09 19:25:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635109,Total charges for Order 23635109,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535355,2021-04-09 19:25:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635110,Total charges for Order 23635110,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535378,2021-04-09 19:25:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635113,Total charges for Order 23635113,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535392,2021-04-09 19:25:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635114,Total charges for Order 23635114,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535400,2021-04-09 19:25:36,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635118,Total charges for Order 23635118,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535576,2021-04-09 19:26:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635119,Total charges for Order 23635119,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535584,2021-04-09 19:26:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635120,Total charges for Order 23635120,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535594,2021-04-09 19:26:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635121,Total charges for Order 23635121,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535612,2021-04-09 19:26:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635123,Total charges for Order 23635123,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535628,2021-04-09 19:26:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635128,Total charges for Order 23635128,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535634,2021-04-09 19:26:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635129,Total charges for Order 23635129,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535694,2021-04-09 19:27:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635131,Total charges for Order 23635131,-15.16,0.0,-11.46,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535732,2021-04-09 19:27:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635133,Total charges for Order 23635133,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535753,2021-04-09 19:27:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635134,Total charges for Order 23635134,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535772,2021-04-09 19:27:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635135,Total charges for Order 23635135,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535780,2021-04-09 19:27:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635136,Total charges for Order 23635136,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535788,2021-04-09 19:27:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635138,Total charges for Order 23635138,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535800,2021-04-09 19:27:42,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635142,Total charges for Order 23635142,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535804,2021-04-09 19:27:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635143,Total charges for Order 23635143,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535829,2021-04-09 19:27:51,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635144,Total charges for Order 23635144,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535847,2021-04-09 19:27:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635146,Total charges for Order 23635146,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535877,2021-04-09 19:28:01,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635147,Total charges for Order 23635147,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535890,2021-04-09 19:28:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635149,Total charges for Order 23635149,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96535991,2021-04-09 19:28:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635150,Total charges for Order 23635150,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536004,2021-04-09 19:28:28,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635153,Total charges for Order 23635153,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536012,2021-04-09 19:28:32,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635154,Total charges for Order 23635154,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536020,2021-04-09 19:28:35,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635155,Total charges for Order 23635155,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536028,2021-04-09 19:28:38,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635158,Total charges for Order 23635158,-14.74,0.0,-11.04,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536047,2021-04-09 19:28:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635161,Total charges for Order 23635161,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536056,2021-04-09 19:28:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635162,Total charges for Order 23635162,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536187,2021-04-09 19:29:21,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635163,Total charges for Order 23635163,-15.13,0.0,-11.43,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536202,2021-04-09 19:29:25,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635164,Total charges for Order 23635164,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536230,2021-04-09 19:29:29,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635165,Total charges for Order 23635165,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536252,2021-04-09 19:29:34,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635168,Total charges for Order 23635168,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536277,2021-04-09 19:29:40,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635169,Total charges for Order 23635169,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536316,2021-04-09 19:29:52,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635172,Total charges for Order 23635172,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536324,2021-04-09 19:29:55,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635174,Total charges for Order 23635174,-15.16,0.0,-11.46,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536339,2021-04-09 19:29:58,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635176,Total charges for Order 23635176,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536360,2021-04-09 19:30:00,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635177,Total charges for Order 23635177,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536671,2021-04-09 19:31:39,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635178,Total charges for Order 23635178,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536697,2021-04-09 19:31:43,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635179,Total charges for Order 23635179,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536716,2021-04-09 19:31:46,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635181,Total charges for Order 23635181,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536736,2021-04-09 19:31:50,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635184,Total charges for Order 23635184,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536746,2021-04-09 19:31:53,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635185,Total charges for Order 23635185,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536775,2021-04-09 19:31:56,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635187,Total charges for Order 23635187,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536790,2021-04-09 19:31:59,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635189,Total charges for Order 23635189,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536801,2021-04-09 19:32:03,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635192,Total charges for Order 23635192,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536814,2021-04-09 19:32:04,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635193,Total charges for Order 23635193,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536832,2021-04-09 19:32:08,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635194,Total charges for Order 23635194,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536857,2021-04-09 19:32:11,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635196,Total charges for Order 23635196,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536880,2021-04-09 19:32:14,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635197,Total charges for Order 23635197,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536890,2021-04-09 19:32:16,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635199,Total charges for Order 23635199,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536917,2021-04-09 19:32:20,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635201,Total charges for Order 23635201,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536941,2021-04-09 19:32:24,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635202,Total charges for Order 23635202,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536956,2021-04-09 19:32:27,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635203,Total charges for Order 23635203,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
96536974,2021-04-09 19:32:31,7044,Diggers Factory,1,Whiplash,4,Ypsilanti,Order,23635204,Total charges for Order 23635204,-7.5,0.0,-3.8,0.0,-2.5,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
